FITS_File_Path,FITS_Format_Name,FITS_Format_Version,FITS_PUID,FITS_Identifying_Tool(s),FITS_Multiple_IDs,FITS_Date_Last_Modified,FITS_Size_KB,FITS_MD5,FITS_Creating_Application,FITS_Valid,FITS_Well-Formed,FITS_Status_Message,NARA_Format Name,NARA_File Extension(s),NARA_PRONOM URL,NARA_Risk Level,NARA_Proposed Preservation Plan,NARA_Match_Type,Technical_Appraisal,Other_Risk
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = TOUGH JUSTICE\Re-Run = Sheriff, Sept. 2000\Sheriff Re-run = Anchor Lede  .doc",Microsoft Word Binary File Format,97-2003,https://www.nationalarchives.gov.uk/pronom/fmt/40,Droid version 6.4; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; ffident version 0.2; Tika version 1.21,False,2276-07-15,21.504,e0e8601655c8ed5414b587bfe45b188f,Microsoft Word 8.0,,,,Microsoft Word for Windows 97-2003,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/40,Moderate Risk,Retain,PRONOM and Version,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = TOUGH JUSTICE\Re-Run = Sheriff, Sept. 2000\Sheriff Re-run = Anchor Tag  .doc",Microsoft Word Binary File Format,97-2003,https://www.nationalarchives.gov.uk/pronom/fmt/40,Droid version 6.4; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; ffident version 0.2; Tika version 1.21,False,2276-07-15,20.992,73e20b0e74cb73489783d1eb8f4d672c,Microsoft Word 8.0,,,,Microsoft Word for Windows 97-2003,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/40,Moderate Risk,Retain,PRONOM and Version,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = TOUGH JUSTICE\Re-Run = Sheriff, Sept. 2000\Sheriff Re-run = Script #1-B .doc",Microsoft Word Binary File Format,97-2003,https://www.nationalarchives.gov.uk/pronom/fmt/40,Droid version 6.4; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; ffident version 0.2; Tika version 1.21,False,2276-07-14,59.904,0bb54cb8c9a0e22cb49ef02eefd345a1,Microsoft Word 8.0,,,,Microsoft Word for Windows 97-2003,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/40,Moderate Risk,Retain,PRONOM and Version,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = TOUGH JUSTICE\Re-Run = Sheriff, Sept. 2000\Sheriff Re-run = Web  (Rev.).doc",Microsoft Word Binary File Format,97-2003,https://www.nationalarchives.gov.uk/pronom/fmt/40,Droid version 6.4; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; ffident version 0.2; Tika version 1.21,False,2276-08-21,28.672,ee4dda0f6a027bd87184dfbd0a2da389,Microsoft Word 8.0,,,,Microsoft Word for Windows 97-2003,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/40,Moderate Risk,Retain,PRONOM and Version,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = TOUGH JUSTICE\Phoenix = Scripts\Sheriff Update = Script #1 .doc,Microsoft Word Binary File Format,97-2003,https://www.nationalarchives.gov.uk/pronom/fmt/40,Droid version 6.4; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; ffident version 0.2; Tika version 1.21,False,2276-06-21,62.464,b99b9dab0fb0f68cdf7efb4b037888a1,Microsoft Word 8.0,,,,Microsoft Word for Windows 97-2003,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/40,Moderate Risk,Retain,PRONOM and Version,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\TAPES = All Files\TAPES= Akts #101 - 141\T- 123= WJBK Detroit.DOC,Microsoft Word Binary File Format,97-2003,https://www.nationalarchives.gov.uk/pronom/fmt/40,Droid version 6.4; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; ffident version 0.2; Tika version 1.21,False,2264-05-16,25.088,f8642a505cd6cb8c43b601cbb3df0815,Microsoft Word 8.0,,,,Microsoft Word for Windows 97-2003,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/40,Moderate Risk,Retain,PRONOM and Version,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\TAPES = All Files\TAPES= Akts #101 - 141\T- 136= WBIR LenoirCity.DOC,Microsoft Word Binary File Format,97-2003,https://www.nationalarchives.gov.uk/pronom/fmt/40,Droid version 6.4; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; ffident version 0.2; Tika version 1.21,False,2264-05-08,21.504,68e9c13ae4f628422a787f4d388a8036,Microsoft Word 8.0,,,,Microsoft Word for Windows 97-2003,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/40,Moderate Risk,Retain,PRONOM and Version,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1994\AIR = ATM FRAUD\TELEPHONES = ATM  .DOC,Microsoft Word Binary File Format,97-2003,https://www.nationalarchives.gov.uk/pronom/fmt/40,Droid version 6.4; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; ffident version 0.2; Tika version 1.21,False,2271-06-30,27.648,1a8160e19851602641172416171a616f,Microsoft Word 8.0,,,,Microsoft Word for Windows 97-2003,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/40,Moderate Risk,Retain,PRONOM and Version,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\TELEPHONES = Russian.DOC",Microsoft Word Binary File Format,97-2003,https://www.nationalarchives.gov.uk/pronom/fmt/40,Droid version 6.4; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; ffident version 0.2; Tika version 1.21,False,2001-09-13,32.256,2c48d48924622276da5f8d9d91803d70,Microsoft Word 9.0,,,,Microsoft Word for Windows 97-2003,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/40,Moderate Risk,Retain,PRONOM and Version,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1994\AIR = STAMP OF SHAME\MASTER Memo File\WORKING Checklist.DOC,Microsoft Word Binary File Format,97-2003,https://www.nationalarchives.gov.uk/pronom/fmt/40,Droid version 6.4; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; ffident version 0.2; Tika version 1.21,False,2003-08-13,20.992,9dd19491c1ced198603729216a598096,Microsoft Word 9.0,,,,Microsoft Word for Windows 97-2003,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/40,Moderate Risk,Retain,PRONOM and Version,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\TAPES = All Files\TAPES= CNN #1 - 50\# 1=ARK, Ledbetter A.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; Tika version 1.21,False,2256-10-04,123.392,e4321480cc5843589fbb043fb45266a5,Microsoft Word 6.0.1,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\TAPES = All Files\TAPES= CNN #1 - 50\# 1=ARK, Ledbetter A.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; Tika version 1.21,False,2256-10-04,123.392,e4321480cc5843589fbb043fb45266a5,Microsoft Word 6.0.1,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\TAPES = All Files\TAPES= CNN #1 - 50\# 2=ARK, Ledbetter B.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; Tika version 1.21,False,2256-10-04,115.712,227faf38f0efbf2d1d95685df5d44290,Microsoft Word 6.0.1,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\TAPES = All Files\TAPES= CNN #1 - 50\# 2=ARK, Ledbetter B.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; Tika version 1.21,False,2256-10-04,115.712,227faf38f0efbf2d1d95685df5d44290,Microsoft Word 6.0.1,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\TAPES = All Files\TAPES= CNN #1 - 50\# 3=ARK, Ldbtr C, Photos.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; Tika version 1.21,False,2256-10-04,140.8,51261db964ac8b8245610767f5c79c2d,Microsoft Word 6.0.1,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\TAPES = All Files\TAPES= CNN #1 - 50\# 3=ARK, Ldbtr C, Photos.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; Tika version 1.21,False,2256-10-04,140.8,51261db964ac8b8245610767f5c79c2d,Microsoft Word 6.0.1,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\TAPES = All Files\TAPES= CNN #1 - 50\# 4=ARK, Christina A.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; Tika version 1.21,False,2256-10-04,119.808,d6f33e0cd2bd4bc386913ac1d6e9f1fb,Microsoft Word 6.0.1,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\TAPES = All Files\TAPES= CNN #1 - 50\# 4=ARK, Christina A.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; Tika version 1.21,False,2256-10-04,119.808,d6f33e0cd2bd4bc386913ac1d6e9f1fb,Microsoft Word 6.0.1,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\TAPES = All Files\TAPES= CNN #1 - 50\# 5=ARK, Christina B.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; Tika version 1.21,False,2256-10-04,140.288,930889acc95dd3e27be0acdf3db12943,Microsoft Word 6.0.1,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\TAPES = All Files\TAPES= CNN #1 - 50\# 5=ARK, Christina B.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; Tika version 1.21,False,2256-10-04,140.288,930889acc95dd3e27be0acdf3db12943,Microsoft Word 6.0.1,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\TAPES = All Files\TAPES= CNN #1 - 50\# 6=ARK, Christina C.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; Tika version 1.21,False,2256-10-04,138.752,66b39eddea43cb5753ade48a7c378c75,Microsoft Word 6.0.1,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\TAPES = All Files\TAPES= CNN #1 - 50\# 6=ARK, Christina C.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; Tika version 1.21,False,2256-10-04,138.752,66b39eddea43cb5753ade48a7c378c75,Microsoft Word 6.0.1,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\TAPES = All Files\TAPES= CNN #1 - 50\# 7=ARK, Parents A.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; Tika version 1.21,False,2256-10-04,143.36,7b06584b28069a56d43e57eed51afef4,Microsoft Word 6.0.1,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\TAPES = All Files\TAPES= CNN #1 - 50\# 7=ARK, Parents A.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; Tika version 1.21,False,2256-10-04,143.36,7b06584b28069a56d43e57eed51afef4,Microsoft Word 6.0.1,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\TAPES = All Files\TAPES= CNN #1 - 50\# 8=ARK, Leverette.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; Tika version 1.21,False,2256-10-04,152.576,baf8dabc93ea91fb76a5c1c89c0d6e46,Microsoft Word 6.0.1,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\TAPES = All Files\TAPES= CNN #1 - 50\# 8=ARK, Leverette.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; Tika version 1.21,False,2256-10-04,152.576,baf8dabc93ea91fb76a5c1c89c0d6e46,Microsoft Word 6.0.1,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\TAPES = All Files\TAPES= CNN #1 - 50\# 9=ARK, Buses,Acct Site.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; Tika version 1.21,False,2256-10-04,145.92,738ea220f06796f40aaf046267714d70,Microsoft Word 6.0.1,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\TAPES = All Files\TAPES= CNN #1 - 50\# 9=ARK, Buses,Acct Site.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; Tika version 1.21,False,2256-10-04,145.92,738ea220f06796f40aaf046267714d70,Microsoft Word 6.0.1,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\TAPES = All Files\TAPES= CNN #1 - 50\#10=ARK, Dr.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; Tika version 1.21,False,2256-10-04,138.24,3f76a43baf7e46cdf4ced27418541ecd,Microsoft Word 6.0.1,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\TAPES = All Files\TAPES= CNN #1 - 50\#10=ARK, Dr.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; Tika version 1.21,False,2256-10-04,138.24,3f76a43baf7e46cdf4ced27418541ecd,Microsoft Word 6.0.1,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\TAPES = All Files\TAPES= CNN #1 - 50\#11=ARK, Dr.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; Tika version 1.21,False,2256-10-04,130.56,77d199849dc58aeb2b6b5354d3f27779,Microsoft Word 6.0.1,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\TAPES = All Files\TAPES= CNN #1 - 50\#11=ARK, Dr.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; Tika version 1.21,False,2256-10-04,130.56,77d199849dc58aeb2b6b5354d3f27779,Microsoft Word 6.0.1,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\TAPES = All Files\TAPES= CNN #1 - 50\#17=Stax, Safety Cncl A.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; Tika version 1.21,False,2256-10-04,146.432,ea8127547f0431ccbf6ea9345df76723,Microsoft Word 6.0.1,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\TAPES = All Files\TAPES= CNN #1 - 50\#17=Stax, Safety Cncl A.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; Tika version 1.21,False,2256-10-04,146.432,ea8127547f0431ccbf6ea9345df76723,Microsoft Word 6.0.1,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\TAPES = All Files\TAPES= CNN #1 - 50\#18=Stax, Safety Cncl B.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,True,2256-10-04,67.584,462ce0715efdbffb473899311a36b951,Microsoft Word 6.0.1,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\TAPES = All Files\TAPES= CNN #1 - 50\#18=Stax, Safety Cncl B.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,True,2256-10-04,67.584,462ce0715efdbffb473899311a36b951,Microsoft Word 6.0.1,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\TAPES = All Files\TAPES= CNN #201 - 231\#201=Ph'n'x, Kelli Grady.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; Tika version 1.21,False,2256-10-04,139.776,8d4054c0901ddcb8710e1278c10e43b1,Microsoft Word 6.0.1,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\TAPES = All Files\TAPES= CNN #201 - 231\#201=Ph'n'x, Kelli Grady.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; Tika version 1.21,False,2256-10-04,139.776,8d4054c0901ddcb8710e1278c10e43b1,Microsoft Word 6.0.1,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\TAPES = All Files\TAPES= CNN #201 - 231\#202=Phoenix,  Kelli  B.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; Tika version 1.21,False,2256-10-04,129.536,69c09cd628dbe076bc07eaaed4500742,Microsoft Word 6.0.1,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\TAPES = All Files\TAPES= CNN #201 - 231\#202=Phoenix,  Kelli  B.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; Tika version 1.21,False,2256-10-04,129.536,69c09cd628dbe076bc07eaaed4500742,Microsoft Word 6.0.1,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\TAPES = All Files\TAPES= CNN #201 - 231\#203=Phoenix,  Grady C.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; Tika version 1.21,False,2256-10-04,125.952,b737ac6d27f84a1868b4d27dc771ff6d,Microsoft Word 6.0.1,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\TAPES = All Files\TAPES= CNN #201 - 231\#203=Phoenix,  Grady C.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; Tika version 1.21,False,2256-10-04,125.952,b737ac6d27f84a1868b4d27dc771ff6d,Microsoft Word 6.0.1,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\TAPES = All Files\TAPES= CNN #201 - 231\#204=Bakersfld, CNS mtg.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; Tika version 1.21,False,2256-10-04,81.92,ed148e5fe5782e54edf5cba0d3e5e70c,Microsoft Word 6.0.1,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
